CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,KMeans_Label,Cluster_Name,Heuristic_Segment
13837,63,5,1202.5016,3,1,2,6,3,Loyal Customers,New Customers
13838,324,35,6700.8369600000005,1,4,4,9,0,Regular Customers,Loyal Customers
13842,13,18,7311.23908,4,3,4,11,3,Loyal Customers,Loyal Customers
13846,213,8,1260.77754,2,2,2,6,0,Regular Customers,Hibernating
13848,269,1,47.37150000000001,1,1,1,3,2,At Risk Customers,Hibernating
13854,22,24,2920.65488,4,4,3,11,3,Loyal Customers,Loyal Customers
13859,109,16,2474.97557,3,3,3,9,3,Loyal Customers,Loyal Customers
13862,119,18,3457.9156000000003,3,3,3,9,3,Loyal Customers,Loyal Customers
13869,35,40,12765.5803,4,4,4,12,3,Loyal Customers,Champions
13871,12,16,3244.12761,4,3,3,10,3,Loyal Customers,Loyal Customers
13873,17,3,339.23278,4,1,1,6,3,Loyal Customers,New Customers
13874,193,10,1011.83989,2,2,2,6,0,Regular Customers,Hibernating
13880,284,5,1100.11,1,1,2,4,0,Regular Customers,Hibernating
13881,28,7,2166.58828,4,2,3,9,3,Loyal Customers,Potential Loyalists
13883,109,1,28.91,3,1,1,5,2,At Risk Customers,New Customers
13890,59,8,1488.2101,3,2,2,7,3,Loyal Customers,Potential Loyalists
13894,19,6,762.54422,4,2,2,8,3,Loyal Customers,Potential Loyalists
13898,108,2,340.6483,3,1,1,5,2,At Risk Customers,New Customers
13901,75,8,678.72076,3,2,2,7,3,Loyal Customers,Potential Loyalists
13911,5,14,3097.8226,4,3,3,10,3,Loyal Customers,Loyal Customers
13922,171,3,343.63730000000004,2,1,1,4,2,At Risk Customers,Hibernating
13929,88,2,3134.1081999999997,3,1,3,7,3,Loyal Customers,New Customers
13939,20,10,1260.08118,4,2,2,8,3,Loyal Customers,Potential Loyalists
13941,326,9,963.57098,1,2,2,5,0,Regular Customers,Hibernating
13948,224,2,144.82760000000002,1,1,1,3,2,At Risk Customers,Hibernating
13953,172,1,8.496,2,1,1,4,2,At Risk Customers,Hibernating
13958,337,4,493.8670000000001,1,1,1,3,0,Regular Customers,Hibernating
13959,236,7,1050.5034400000002,1,2,2,5,0,Regular Customers,Hibernating
13963,6,16,4092.6301799999997,4,3,4,11,3,Loyal Customers,Loyal Customers
13969,89,18,2848.39708,3,3,3,9,3,Loyal Customers,Loyal Customers
13982,112,30,4309.60738,3,4,4,11,3,Loyal Customers,Loyal Customers
13983,110,18,10299.19034,3,3,4,10,3,Loyal Customers,Loyal Customers
13984,105,4,119.59908,3,1,1,5,2,At Risk Customers,New Customers
13993,127,3,403.82456,3,1,1,5,2,At Risk Customers,New Customers
13999,90,20,3208.71408,3,3,3,9,3,Loyal Customers,Loyal Customers
14001,357,6,1061.58858,1,2,2,5,0,Regular Customers,Hibernating
14006,30,4,559.04638,4,1,1,6,3,Loyal Customers,New Customers
14016,188,16,1526.04373,2,3,2,7,0,Regular Customers,At Risk
14030,266,17,4563.56738,1,3,4,8,0,Regular Customers,Loyal Customers
14031,98,21,3130.79332,3,3,3,9,3,Loyal Customers,Loyal Customers
14032,171,19,4361.0442,2,3,4,9,3,Loyal Customers,Loyal Customers
14037,249,16,1429.855,1,3,2,6,0,Regular Customers,At Risk
14040,40,38,7716.561000000001,4,4,4,12,3,Loyal Customers,Champions
14044,15,45,7638.607300000001,4,4,4,12,3,Loyal Customers,Champions
14045,159,4,125.08097999999998,2,1,1,4,2,At Risk Customers,Hibernating
14047,153,4,275.80758000000003,2,1,1,4,2,At Risk Customers,Hibernating
14049,64,57,11873.929880000002,3,4,4,11,1,VIP Customers,Loyal Customers
14051,41,24,4007.7637,4,4,3,11,3,Loyal Customers,Loyal Customers
14057,215,23,3184.4955,2,3,3,8,0,Regular Customers,Loyal Customers
14060,65,25,3997.7495900000004,3,4,3,10,3,Loyal Customers,Loyal Customers
14062,95,33,5245.65012,3,4,4,11,3,Loyal Customers,Loyal Customers
14068,82,10,2314.4424400000003,3,2,3,8,3,Loyal Customers,Potential Loyalists
14078,357,3,1428.9724999999999,1,1,2,4,0,Regular Customers,Hibernating
14081,305,24,5607.77243,1,4,4,9,0,Regular Customers,Loyal Customers
14082,251,19,2576.71826,1,3,3,7,0,Regular Customers,Loyal Customers
14083,175,44,7206.56116,2,4,4,10,3,Loyal Customers,Loyal Customers
14085,14,73,12234.88318,4,4,4,12,1,VIP Customers,Champions
14088,90,51,9778.51518,3,4,4,11,3,Loyal Customers,Loyal Customers
14090,103,1,15.576,3,1,1,5,2,At Risk Customers,New Customers
14092,89,26,2946.9991,3,4,3,10,3,Loyal Customers,Loyal Customers
14099,119,34,6605.892110000001,3,4,4,11,3,Loyal Customers,Loyal Customers
14101,112,1,133.89814,3,1,1,5,2,At Risk Customers,New Customers
14107,178,9,1127.0008,2,2,2,6,0,Regular Customers,Hibernating
14113,27,7,577.98638,4,2,1,7,3,Loyal Customers,Potential Loyalists
14114,127,5,1147.1875,3,1,2,6,3,Loyal Customers,New Customers
14119,177,1,17.9242,2,1,1,4,2,At Risk Customers,Hibernating
14127,20,13,2198.9388000000004,4,3,3,10,3,Loyal Customers,Loyal Customers
14130,76,41,11181.17128,3,4,4,11,3,Loyal Customers,Loyal Customers
14133,14,11,2012.88086,4,2,3,9,3,Loyal Customers,Potential Loyalists
14135,114,36,5383.16665,3,4,4,11,3,Loyal Customers,Loyal Customers
14142,351,21,3803.7012400000003,1,3,3,7,0,Regular Customers,Loyal Customers
14146,46,31,11131.32828,4,4,4,12,3,Loyal Customers,Champions
14150,212,6,729.77434,2,2,2,6,0,Regular Customers,Hibernating
